<Acq date>	TB00001K	TB00002K	TB00003K
16-01-2014_11:25:39.128	14.5	16.333333333333332	14.5
16-01-2014_11:25:55.129	14.5	16.333333333333332	14.5
16-01-2014_11:26:27.128	14.5	16.333333333333332	14.5
16-01-2014_11:26:59.127	14.5	16.333333333333332	14.5
16-01-2014_11:27:31.128	14.5	16.333333333333332	14.5
16-01-2014_11:27:47.127	14.5	16.333333333333332	14.5
16-01-2014_11:28:03.129	14.5	16.333333333333332	14.5
16-01-2014_11:28:35.127	14.5	16.333333333333332	14.5
16-01-2014_11:29:07.127	14.5	16.333333333333332	14.5
16-01-2014_11:29:39.127	14.5	16.333333333333332	14.5
16-01-2014_11:29:55.127	14.5	16.333333333333332	14.5
16-01-2014_11:30:11.129	14.5	16.333333333333332	14.5
16-01-2014_11:30:43.127	14.5	16.333333333333332	14.5
16-01-2014_11:31:15.128	14.5	16.333333333333332	14.5
16-01-2014_11:31:47.127	14.5	16.333333333333332	14.5
16-01-2014_11:32:03.127	14.5	16.333333333333332	14.5
16-01-2014_11:32:19.129	14.5	16.333333333333332	14.5
16-01-2014_11:32:51.127	14.5	16.333333333333332	14.5
16-01-2014_11:33:23.127	14.5	16.333333333333332	14.5
16-01-2014_11:33:55.127	14.5	16.333333333333332	14.5
16-01-2014_11:34:11.127	14.5	16.333333333333332	14.0
16-01-2014_11:34:27.129	14.5	16.333333333333332	14.0
16-01-2014_11:34:59.127	14.5	16.333333333333332	14.5
16-01-2014_11:35:31.127	14.5	16.333333333333332	14.0
16-01-2014_11:36:03.127	14.5	16.333333333333332	14.0
16-01-2014_11:36:19.127	14.5	16.333333333333332	14.0
16-01-2014_11:36:35.128	14.5	16.333333333333332	14.0
16-01-2014_11:37:07.127	14.5	16.333333333333332	14.0
16-01-2014_11:37:39.127	14.5	16.333333333333332	14.0
16-01-2014_11:38:11.127	14.5	16.333333333333332	14.0
16-01-2014_11:38:27.127	14.5	16.333333333333332	14.0
16-01-2014_11:38:43.128	14.5	16.333333333333332	14.0
16-01-2014_11:39:15.127	14.5	16.333333333333332	14.0
16-01-2014_11:39:47.127	14.5	16.333333333333332	14.0
16-01-2014_11:40:19.128	14.5	16.333333333333332	14.0
16-01-2014_11:40:35.127	14.5	16.333333333333332	14.0
16-01-2014_11:40:51.128	14.5	16.333333333333332	14.0
16-01-2014_11:41:23.127	14.5	16.333333333333332	14.0
16-01-2014_11:41:55.127	14.5	16.333333333333332	14.0
16-01-2014_11:42:27.127	14.5	16.333333333333332	14.0
16-01-2014_11:42:43.127	14.5	16.333333333333332	14.0
16-01-2014_11:42:59.128	14.5	16.333333333333332	14.0
16-01-2014_11:43:31.127	14.5	16.333333333333332	14.0
16-01-2014_11:44:03.127	14.5	16.333333333333332	14.0
16-01-2014_11:44:35.127	14.5	16.333333333333332	14.0
16-01-2014_11:44:51.127	14.5	16.333333333333332	14.0
16-01-2014_11:45:07.128	14.5	16.333333333333332	14.0
16-01-2014_11:45:39.127	14.5	16.333333333333332	14.0
16-01-2014_11:46:11.127	14.5	16.333333333333332	14.0
16-01-2014_11:46:43.127	14.5	16.333333333333332	14.0
16-01-2014_11:46:59.127	14.5	16.333333333333332	14.0
16-01-2014_11:47:15.128	14.5	16.333333333333332	14.0
16-01-2014_11:47:47.127	14.5	16.333333333333332	14.0
16-01-2014_11:48:19.127	14.5	16.333333333333332	14.0
16-01-2014_11:48:51.127	14.5	16.333333333333332	14.0
16-01-2014_11:49:07.127	14.5	16.333333333333332	14.0
16-01-2014_11:49:23.128	14.5	16.333333333333332	14.0
16-01-2014_11:49:55.127	14.5	16.333333333333332	14.0
16-01-2014_11:50:27.127	14.5	16.333333333333332	14.0
16-01-2014_11:50:59.127	14.5	16.333333333333332	14.0
16-01-2014_11:51:15.127	14.5	16.333333333333332	14.0
16-01-2014_11:51:31.129	14.5	16.333333333333332	14.0
16-01-2014_11:52:03.127	14.5	16.333333333333332	14.0
16-01-2014_11:52:35.127	14.5	16.333333333333332	14.0
16-01-2014_11:53:07.127	14.5	16.333333333333332	14.0
16-01-2014_11:53:23.127	14.5	16.333333333333332	14.0
16-01-2014_11:53:39.128	14.5	16.333333333333332	14.0
16-01-2014_11:54:11.127	14.5	16.333333333333332	14.0
16-01-2014_11:54:43.127	14.5	16.333333333333332	14.0
16-01-2014_11:55:15.127	14.5	16.333333333333332	14.0
16-01-2014_11:55:31.127	14.5	16.333333333333332	14.0
16-01-2014_11:55:47.128	14.5	16.333333333333332	14.0
16-01-2014_11:56:19.127	14.5	16.333333333333332	14.0
16-01-2014_11:56:51.127	14.5	16.333333333333332	14.0
16-01-2014_11:57:23.128	14.5	16.333333333333332	14.0
16-01-2014_11:57:39.127	14.5	16.333333333333332	14.0
16-01-2014_11:57:55.128	14.5	16.333333333333332	14.0
16-01-2014_11:58:27.127	14.5	16.333333333333332	14.0
16-01-2014_11:58:59.127	14.5	16.0	14.0
16-01-2014_11:59:31.127	14.5	16.333333333333332	14.0
16-01-2014_11:59:47.127	14.5	16.0	14.0
16-01-2014_12:00:03.128	14.5	16.333333333333332	14.0
16-01-2014_12:00:35.126	14.5	16.333333333333332	14.0
16-01-2014_12:01:07.127	14.0	16.0	14.0
16-01-2014_12:01:39.126	14.0	16.0	14.0
16-01-2014_12:01:55.126	14.0	16.0	14.0
16-01-2014_12:02:11.132	14.0	16.0	14.0
16-01-2014_12:02:43.126	14.0	16.0	14.0
16-01-2014_12:03:15.126	14.0	16.0	14.0
16-01-2014_12:03:47.126	14.0	16.0	14.0
16-01-2014_12:04:03.126	14.0	16.0	14.0
16-01-2014_12:04:19.128	14.0	16.0	14.0
16-01-2014_12:04:51.126	14.0	16.0	14.0
16-01-2014_12:05:23.126	14.0	16.0	14.0
16-01-2014_12:05:55.127	14.0	16.0	14.0
16-01-2014_12:06:11.126	14.0	16.0	14.0
16-01-2014_12:06:27.128	14.0	16.0	14.0
16-01-2014_12:06:59.126	14.0	16.0	14.0
16-01-2014_12:07:31.126	14.0	16.0	14.0
16-01-2014_12:08:03.126	14.0	16.0	14.0
16-01-2014_12:08:19.126	14.0	16.0	14.0
16-01-2014_12:08:35.128	14.0	16.0	14.0
16-01-2014_12:09:07.126	14.0	16.0	14.0
16-01-2014_12:09:39.126	14.0	16.0	14.0
16-01-2014_12:10:11.126	14.0	16.0	14.0
16-01-2014_12:10:27.127	14.0	16.0	14.0
16-01-2014_12:10:43.128	14.0	16.0	14.0
16-01-2014_12:11:15.126	14.0	16.0	13.666666666666666
16-01-2014_12:11:47.126	14.0	16.0	13.666666666666666
16-01-2014_12:12:19.126	14.0	16.0	13.666666666666666
16-01-2014_12:12:35.126	14.0	16.0	13.666666666666666
16-01-2014_12:12:51.128	14.0	16.0	13.666666666666666
16-01-2014_12:13:23.126	14.0	16.0	13.666666666666666
16-01-2014_12:13:55.126	14.0	16.0	13.666666666666666
16-01-2014_12:14:27.126	14.0	16.0	13.666666666666666
16-01-2014_12:14:43.126	14.0	16.0	13.666666666666666
16-01-2014_12:14:59.128	14.0	16.0	13.666666666666666
16-01-2014_12:15:31.126	14.0	16.0	13.666666666666666
16-01-2014_12:16:03.126	14.0	16.0	13.666666666666666
16-01-2014_12:16:35.126	14.0	16.0	13.666666666666666
16-01-2014_12:16:51.126	14.0	16.0	13.666666666666666
16-01-2014_12:17:07.128	14.0	16.0	13.666666666666666
16-01-2014_12:17:39.126	14.0	16.0	13.666666666666666
16-01-2014_12:18:11.126	14.0	16.0	13.666666666666666
16-01-2014_12:18:43.126	14.0	16.0	13.666666666666666
16-01-2014_12:18:59.127	14.0	16.0	13.666666666666666
16-01-2014_12:19:15.128	14.0	16.0	13.666666666666666
16-01-2014_12:19:47.127	14.0	16.0	13.666666666666666
16-01-2014_12:20:19.127	14.0	16.0	13.666666666666666
16-01-2014_12:20:51.126	14.0	16.0	13.666666666666666
16-01-2014_12:21:07.126	14.0	16.0	13.666666666666666
16-01-2014_12:21:23.128	14.0	16.0	13.666666666666666
16-01-2014_12:21:55.126	14.0	16.0	13.666666666666666
16-01-2014_12:22:27.126	14.0	16.0	13.666666666666666
16-01-2014_12:22:59.126	14.0	16.0	13.666666666666666
16-01-2014_12:23:15.126	14.0	16.0	13.666666666666666
16-01-2014_12:23:31.128	14.0	16.0	13.666666666666666
16-01-2014_12:24:03.126	14.0	16.0	13.666666666666666
16-01-2014_12:24:35.126	14.0	16.0	13.666666666666666
16-01-2014_12:25:07.126	14.0	16.0	13.666666666666666
16-01-2014_12:25:23.126	14.0	16.0	13.666666666666666
16-01-2014_12:25:39.128	14.0	16.0	13.666666666666666
16-01-2014_12:26:11.126	14.0	16.0	13.666666666666666
16-01-2014_12:26:43.126	14.0	16.0	13.666666666666666
16-01-2014_12:27:15.126	14.0	16.0	13.666666666666666
16-01-2014_12:27:31.126	14.0	16.0	13.666666666666666
16-01-2014_12:27:47.127	14.0	16.0	13.666666666666666
16-01-2014_12:28:19.126	14.0	16.0	13.666666666666666
16-01-2014_12:28:51.126	14.0	16.0	13.666666666666666
16-01-2014_12:29:23.126	14.0	16.0	13.666666666666666
16-01-2014_12:29:39.126	14.0	16.0	13.666666666666666
16-01-2014_12:29:55.127	14.0	16.0	13.666666666666666
16-01-2014_12:30:27.126	14.0	16.0	13.666666666666666
16-01-2014_12:30:59.126	14.0	16.0	13.666666666666666
16-01-2014_12:31:31.126	14.0	15.5	13.666666666666666
16-01-2014_12:31:47.126	14.0	15.5	13.666666666666666
16-01-2014_12:32:03.127	14.0	15.5	13.666666666666666
16-01-2014_12:32:35.126	14.0	15.5	13.666666666666666
16-01-2014_12:33:07.126	14.0	15.5	13.666666666666666
16-01-2014_12:33:39.126	14.0	15.5	13.666666666666666
16-01-2014_12:33:55.126	14.0	15.5	13.666666666666666
16-01-2014_12:34:11.127	14.0	15.5	13.666666666666666
16-01-2014_12:34:43.126	14.0	15.5	13.666666666666666
16-01-2014_12:35:15.126	14.0	15.5	13.666666666666666
16-01-2014_12:35:47.126	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:36:03.126	14.0	15.5	13.666666666666666
16-01-2014_12:36:19.127	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:36:51.126	14.0	15.5	13.666666666666666
16-01-2014_12:37:23.126	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:37:55.126	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:38:11.126	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:38:27.127	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:38:59.126	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:39:31.126	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:40:03.126	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:40:19.127	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:40:35.127	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:41:07.125	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:41:39.125	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:42:11.130	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:42:27.125	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:42:43.127	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:43:15.125	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:43:47.125	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:44:19.125	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:44:35.125	13.666666666666666	15.5	13.333333333333334
16-01-2014_12:44:51.127	13.666666666666666	15.5	13.333333333333334
16-01-2014_12:45:23.125	13.666666666666666	15.5	13.333333333333334
16-01-2014_12:45:55.126	13.666666666666666	15.5	13.333333333333334
16-01-2014_12:46:27.125	13.666666666666666	15.5	13.333333333333334
16-01-2014_12:46:43.125	13.666666666666666	15.5	13.333333333333334
16-01-2014_12:46:59.126	13.666666666666666	15.5	13.333333333333334
16-01-2014_12:47:31.125	13.666666666666666	15.5	13.333333333333334
16-01-2014_12:48:03.125	13.666666666666666	15.5	13.333333333333334
16-01-2014_12:48:35.125	13.666666666666666	15.5	13.333333333333334
16-01-2014_12:48:51.125	13.666666666666666	15.5	13.333333333333334
16-01-2014_12:49:07.126	13.666666666666666	15.5	13.333333333333334
16-01-2014_12:49:39.125	13.666666666666666	15.5	13.333333333333334
16-01-2014_12:50:11.125	13.666666666666666	15.5	13.333333333333334
16-01-2014_12:50:43.125	13.666666666666666	15.5	13.333333333333334
16-01-2014_12:50:59.125	13.666666666666666	15.5	13.333333333333334
16-01-2014_12:51:15.126	13.666666666666666	15.5	13.333333333333334
16-01-2014_12:51:47.125	13.666666666666666	15.5	13.333333333333334
16-01-2014_12:52:19.125	13.666666666666666	15.5	13.333333333333334
16-01-2014_12:52:51.125	13.666666666666666	15.5	13.333333333333334
16-01-2014_12:53:07.125	13.666666666666666	15.5	13.333333333333334
16-01-2014_12:53:23.126	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:53:55.125	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:54:27.125	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:54:59.125	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:55:15.125	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:55:31.126	13.666666666666666	15.5	13.666666666666666
16-01-2014_12:56:03.124	14.0	15.5	13.666666666666666
16-01-2014_12:56:35.124	14.0	15.5	13.666666666666666
16-01-2014_12:57:07.124	14.0	15.5	13.666666666666666
16-01-2014_12:57:23.124	14.0	15.5	13.666666666666666
16-01-2014_12:57:39.126	14.0	15.5	13.666666666666666
16-01-2014_12:58:11.125	14.0	15.5	13.666666666666666
16-01-2014_12:58:43.124	14.0	16.0	13.666666666666666
16-01-2014_12:59:15.124	14.0	16.0	13.666666666666666
16-01-2014_12:59:31.124	14.0	16.0	13.666666666666666
16-01-2014_12:59:47.126	14.0	16.0	13.666666666666666
16-01-2014_13:00:19.125	14.0	16.0	14.0
16-01-2014_13:00:51.124	14.0	16.0	14.0
16-01-2014_13:01:23.124	14.0	16.0	14.0
16-01-2014_13:01:39.124	14.5	16.0	14.0
16-01-2014_13:01:55.125	14.5	16.0	14.0
16-01-2014_13:02:27.124	14.5	16.0	14.0
16-01-2014_13:02:59.124	14.5	16.0	14.0
16-01-2014_13:03:31.124	14.5	16.0	14.0
16-01-2014_13:03:47.124	14.5	16.0	14.0
16-01-2014_13:04:03.125	14.5	16.0	14.0
16-01-2014_13:04:35.124	14.5	16.333333333333332	14.0
16-01-2014_13:05:07.124	14.5	16.333333333333332	14.5
16-01-2014_13:05:39.124	14.5	16.333333333333332	14.5
16-01-2014_13:05:55.124	15.0	16.333333333333332	14.5
16-01-2014_13:06:11.125	15.0	16.333333333333332	14.5
16-01-2014_13:06:43.124	15.0	16.333333333333332	14.5
16-01-2014_13:07:15.123	15.0	16.333333333333332	14.5
16-01-2014_13:07:47.123	15.0	16.333333333333332	14.5
16-01-2014_13:08:03.123	15.0	16.333333333333332	14.5
16-01-2014_13:08:19.125	15.0	16.333333333333332	14.5
16-01-2014_13:08:51.123	15.0	16.333333333333332	15.0
16-01-2014_13:09:23.123	15.0	16.333333333333332	15.0
16-01-2014_13:09:55.123	15.0	16.333333333333332	15.0
16-01-2014_13:10:11.123	15.0	16.333333333333332	15.0
16-01-2014_13:10:27.124	15.0	16.333333333333332	15.0
16-01-2014_13:10:59.123	15.0	16.666666666666668	15.0
16-01-2014_13:11:31.123	15.5	16.666666666666668	15.0
16-01-2014_13:12:03.123	15.5	16.666666666666668	15.0
16-01-2014_13:12:19.123	15.5	16.666666666666668	15.0
16-01-2014_13:12:35.124	15.5	16.666666666666668	15.0
16-01-2014_13:13:07.123	15.5	16.666666666666668	15.0
16-01-2014_13:13:39.123	15.5	16.666666666666668	15.5
16-01-2014_13:14:11.123	15.5	16.666666666666668	15.5
16-01-2014_13:14:27.123	15.5	16.666666666666668	15.5
16-01-2014_13:14:43.124	15.5	16.666666666666668	15.5
16-01-2014_13:15:15.122	16.0	17.0	15.5
16-01-2014_13:15:47.123	16.0	17.0	15.5
16-01-2014_13:16:19.122	16.0	17.0	15.5
16-01-2014_13:16:35.122	16.0	17.0	15.5
16-01-2014_13:16:51.124	16.0	17.0	15.5
16-01-2014_13:17:23.122	16.0	17.0	15.5
16-01-2014_13:17:55.122	16.0	17.0	15.5
16-01-2014_13:18:27.122	16.0	17.0	15.5
16-01-2014_13:18:43.122	16.0	17.0	15.5
16-01-2014_13:18:59.123	16.0	17.0	15.5
16-01-2014_13:19:31.122	16.0	17.0	15.5
16-01-2014_13:20:03.122	16.0	17.0	15.5
16-01-2014_13:20:35.122	16.0	17.0	15.5
16-01-2014_13:20:51.122	16.0	17.0	15.5
16-01-2014_13:21:07.123	16.0	17.0	15.5
16-01-2014_13:21:39.122	16.0	17.0	15.5
16-01-2014_13:22:11.126	16.0	17.0	15.5
16-01-2014_13:22:43.122	16.0	17.0	15.5
16-01-2014_13:22:59.121	16.0	17.0	15.5
16-01-2014_13:23:15.123	16.0	17.0	15.5
16-01-2014_13:23:47.121	16.0	17.0	15.5
16-01-2014_13:24:19.121	16.0	17.0	15.5
16-01-2014_13:24:51.121	16.0	16.666666666666668	15.5
16-01-2014_13:25:07.122	16.0	17.0	15.5
16-01-2014_13:25:23.122	16.0	17.0	15.5
16-01-2014_13:25:55.121	16.0	17.0	15.5
16-01-2014_13:26:27.121	16.0	16.666666666666668	15.5
16-01-2014_13:26:59.121	16.0	16.666666666666668	15.5
16-01-2014_13:27:15.121	16.0	16.666666666666668	15.5
16-01-2014_13:27:31.122	16.0	16.666666666666668	15.5
16-01-2014_13:28:03.121	16.0	16.666666666666668	15.5
16-01-2014_13:28:35.121	16.0	16.666666666666668	15.5
16-01-2014_13:29:07.121	16.0	16.666666666666668	15.5
16-01-2014_13:29:23.121	16.0	16.666666666666668	15.5
16-01-2014_13:29:39.122	16.0	16.666666666666668	15.5
16-01-2014_13:30:11.120	16.0	16.666666666666668	15.5
16-01-2014_13:30:43.120	16.0	16.666666666666668	15.5
16-01-2014_13:31:15.120	16.0	16.666666666666668	15.5
16-01-2014_13:31:31.120	16.0	16.666666666666668	15.5
16-01-2014_13:31:47.121	16.0	16.666666666666668	15.5
16-01-2014_13:32:19.120	16.0	16.666666666666668	15.5
16-01-2014_13:32:51.120	16.0	16.666666666666668	15.5
16-01-2014_13:33:23.120	16.0	16.666666666666668	15.5
16-01-2014_13:33:39.120	16.0	16.666666666666668	15.5
16-01-2014_13:33:55.121	16.0	16.666666666666668	15.5
16-01-2014_13:34:27.120	16.0	16.666666666666668	15.5
16-01-2014_13:34:59.120	16.0	16.666666666666668	15.5
16-01-2014_13:35:31.119	16.0	16.666666666666668	15.5
16-01-2014_13:35:47.119	16.0	16.666666666666668	15.5
16-01-2014_13:36:03.121	16.0	16.666666666666668	15.5
16-01-2014_13:36:35.119	16.0	16.666666666666668	15.5
16-01-2014_13:37:07.119	16.0	16.666666666666668	15.5
16-01-2014_13:37:39.119	16.0	16.666666666666668	15.5
16-01-2014_13:37:55.119	16.0	16.666666666666668	15.5
16-01-2014_13:38:11.121	15.5	16.666666666666668	15.5
16-01-2014_13:38:43.119	16.0	16.666666666666668	15.5
16-01-2014_13:39:15.119	16.0	16.666666666666668	15.5
16-01-2014_13:39:47.119	15.5	16.666666666666668	15.5
16-01-2014_13:40:03.119	15.5	16.666666666666668	15.5
16-01-2014_13:40:19.121	15.5	16.666666666666668	15.5
16-01-2014_13:40:51.119	15.5	16.666666666666668	15.5
16-01-2014_13:41:23.119	16.0	16.666666666666668	15.5
16-01-2014_13:41:55.119	15.5	16.666666666666668	15.5
16-01-2014_13:42:11.123	15.5	16.666666666666668	15.5
16-01-2014_13:42:27.120	15.5	16.666666666666668	15.5
16-01-2014_13:42:59.118	15.5	16.666666666666668	15.5
16-01-2014_13:43:31.118	15.5	16.666666666666668	15.5
16-01-2014_13:44:03.118	15.5	16.666666666666668	15.5
16-01-2014_13:44:19.118	15.5	16.666666666666668	15.5
16-01-2014_13:44:35.119	15.5	16.666666666666668	15.5
16-01-2014_13:45:07.117	15.5	16.666666666666668	15.5
16-01-2014_13:45:39.118	15.5	16.666666666666668	15.0
16-01-2014_13:46:11.118	15.5	16.666666666666668	15.5
16-01-2014_13:46:27.118	15.5	16.666666666666668	15.5
16-01-2014_13:46:43.119	15.5	16.666666666666668	15.5
16-01-2014_13:47:15.118	15.5	16.666666666666668	15.5
16-01-2014_13:47:47.117	15.5	16.666666666666668	15.5
16-01-2014_13:48:19.117	15.5	16.666666666666668	15.5
16-01-2014_13:48:35.117	15.5	16.666666666666668	15.5
16-01-2014_13:48:51.119	15.5	16.666666666666668	15.0
16-01-2014_13:49:23.117	15.5	16.666666666666668	15.0
16-01-2014_13:49:55.116	15.5	16.666666666666668	15.0
16-01-2014_13:50:27.117	15.5	16.666666666666668	15.0
16-01-2014_13:50:43.117	15.5	16.666666666666668	15.0
16-01-2014_13:50:59.118	15.5	16.333333333333332	15.5
16-01-2014_13:51:31.117	15.5	16.333333333333332	15.0
16-01-2014_13:52:03.117	15.5	16.333333333333332	15.0
16-01-2014_13:52:35.117	15.5	16.333333333333332	15.0
16-01-2014_13:52:51.117	15.5	16.333333333333332	15.0
16-01-2014_13:53:07.118	15.5	16.333333333333332	15.0
16-01-2014_13:53:39.116	15.5	16.333333333333332	15.0
16-01-2014_13:54:11.116	15.5	16.333333333333332	15.0
16-01-2014_13:54:43.116	15.5	16.333333333333332	15.0
16-01-2014_13:54:59.117	15.5	16.333333333333332	15.0
16-01-2014_13:55:15.118	15.5	16.333333333333332	15.0
16-01-2014_13:55:47.116	15.5	16.333333333333332	15.0
16-01-2014_13:56:19.116	15.5	16.333333333333332	15.0
16-01-2014_13:56:51.115	15.5	16.333333333333332	15.0
16-01-2014_13:57:07.115	15.5	16.333333333333332	15.0
16-01-2014_13:57:23.117	15.5	16.333333333333332	15.0
16-01-2014_13:57:55.115	15.5	16.333333333333332	15.0
16-01-2014_13:58:27.115	15.5	16.333333333333332	15.0
16-01-2014_13:58:59.115	15.5	16.333333333333332	15.0
16-01-2014_13:59:15.115	15.5	16.333333333333332	15.0
16-01-2014_13:59:31.117	15.5	16.333333333333332	15.0
16-01-2014_14:00:03.115	15.5	16.333333333333332	15.0
16-01-2014_14:00:35.115	15.5	16.333333333333332	15.0
16-01-2014_14:01:07.115	15.5	16.333333333333332	15.0
16-01-2014_14:01:23.115	15.5	16.333333333333332	15.0
16-01-2014_14:01:39.117	15.5	16.333333333333332	15.0
16-01-2014_14:02:11.119	15.5	16.333333333333332	15.0
16-01-2014_14:02:43.114	15.5	16.333333333333332	15.0
16-01-2014_14:03:15.114	15.5	16.333333333333332	15.0
16-01-2014_14:03:31.115	15.5	16.333333333333332	15.0
16-01-2014_14:03:47.116	15.5	16.333333333333332	15.0
16-01-2014_14:04:19.115	15.5	16.333333333333332	15.0
16-01-2014_14:04:51.114	15.5	16.333333333333332	15.0
16-01-2014_14:05:23.114	15.5	16.333333333333332	15.0
16-01-2014_14:05:39.114	15.5	16.333333333333332	15.0
16-01-2014_14:05:55.115	15.5	16.333333333333332	15.0
16-01-2014_14:06:27.114	15.5	16.333333333333332	15.0
16-01-2014_14:06:59.114	15.5	16.333333333333332	15.0
16-01-2014_14:07:31.114	15.5	16.333333333333332	15.0
16-01-2014_14:07:47.114	15.5	16.333333333333332	15.0
16-01-2014_14:08:03.115	15.5	16.333333333333332	15.0
16-01-2014_14:08:35.114	15.5	16.333333333333332	15.0
16-01-2014_14:09:07.113	15.5	16.333333333333332	15.0
16-01-2014_14:09:39.113	15.5	16.333333333333332	15.0
16-01-2014_14:09:55.113	15.5	16.333333333333332	15.0
16-01-2014_14:10:11.115	15.5	16.333333333333332	15.0
16-01-2014_14:10:43.113	15.5	16.333333333333332	15.0
16-01-2014_14:11:15.113	15.5	16.333333333333332	15.0
16-01-2014_14:11:47.113	15.5	16.333333333333332	15.0
16-01-2014_14:12:03.113	15.5	16.333333333333332	15.0
16-01-2014_14:12:19.115	15.5	16.333333333333332	15.0
16-01-2014_14:12:51.113	15.5	16.333333333333332	15.0
16-01-2014_14:13:23.113	15.5	16.333333333333332	15.0
16-01-2014_14:13:55.113	15.5	16.333333333333332	15.0
16-01-2014_14:14:11.113	15.5	16.333333333333332	15.0
16-01-2014_14:14:27.114	15.5	16.333333333333332	15.0
16-01-2014_14:14:59.113	15.5	16.333333333333332	15.0
16-01-2014_14:15:31.112	15.5	16.333333333333332	15.0
16-01-2014_14:16:03.112	15.5	16.333333333333332	15.0
16-01-2014_14:16:19.112	15.5	16.333333333333332	15.0
16-01-2014_14:16:35.114	15.5	16.333333333333332	15.0
16-01-2014_14:17:07.112	15.5	16.333333333333332	15.0
16-01-2014_14:17:39.112	15.5	16.333333333333332	15.0
16-01-2014_14:18:11.112	15.5	16.333333333333332	15.0
16-01-2014_14:18:27.112	15.5	16.333333333333332	15.0
16-01-2014_14:18:43.113	15.5	16.333333333333332	15.0
16-01-2014_14:19:15.112	15.5	16.333333333333332	15.0
16-01-2014_14:19:47.112	15.5	16.333333333333332	15.0
16-01-2014_14:20:19.113	15.5	16.333333333333332	15.0
16-01-2014_14:20:35.112	15.5	16.333333333333332	15.0
16-01-2014_14:20:51.113	15.5	16.333333333333332	15.0
16-01-2014_14:21:23.112	15.5	16.333333333333332	15.0
16-01-2014_14:21:55.112	15.5	16.333333333333332	15.0
16-01-2014_14:22:43.111	15.5	16.333333333333332	15.0
16-01-2014_14:22:59.113	15.5	16.333333333333332	15.0
16-01-2014_14:23:31.111	15.5	16.333333333333332	15.0
16-01-2014_14:24:03.111	15.5	16.333333333333332	15.0
16-01-2014_14:24:35.111	15.5	16.333333333333332	15.0
16-01-2014_14:24:51.111	15.5	16.333333333333332	15.0
16-01-2014_14:25:07.112	15.5	16.333333333333332	15.0
16-01-2014_14:25:39.111	15.5	16.333333333333332	15.0
16-01-2014_14:26:11.111	15.5	16.333333333333332	15.0
16-01-2014_14:26:43.111	15.5	16.333333333333332	15.0
16-01-2014_14:26:59.111	15.5	16.333333333333332	15.0
16-01-2014_14:27:15.112	15.5	16.333333333333332	15.0
16-01-2014_14:27:47.111	15.5	16.333333333333332	15.0
16-01-2014_14:28:19.111	15.5	16.333333333333332	15.0
16-01-2014_14:28:51.111	15.5	16.333333333333332	15.0
16-01-2014_14:29:07.111	15.5	16.333333333333332	15.0
16-01-2014_14:29:23.112	15.5	16.333333333333332	15.0
16-01-2014_14:29:55.110	15.5	16.333333333333332	15.0
16-01-2014_14:30:59.110	15.5	16.333333333333332	15.0
16-01-2014_14:31:15.110	15.5	16.333333333333332	15.0
16-01-2014_14:31:31.111	15.5	16.333333333333332	15.0
16-01-2014_14:32:03.110	15.5	16.333333333333332	15.0
16-01-2014_14:32:35.110	15.5	16.333333333333332	15.0
16-01-2014_14:33:07.110	15.5	16.333333333333332	15.0
16-01-2014_14:33:23.110	15.5	16.333333333333332	15.0
16-01-2014_14:33:39.111	15.5	16.333333333333332	15.0
16-01-2014_14:34:11.110	15.5	16.333333333333332	15.0
16-01-2014_14:34:43.110	15.5	16.333333333333332	15.0
16-01-2014_14:35:15.110	15.5	16.333333333333332	15.0
16-01-2014_14:35:31.110	15.5	16.333333333333332	15.0
16-01-2014_14:35:47.111	15.5	16.333333333333332	15.0
16-01-2014_14:36:19.109	15.5	16.333333333333332	15.0
16-01-2014_14:36:51.109	15.5	16.333333333333332	15.0
16-01-2014_14:37:23.109	15.5	16.333333333333332	15.0
16-01-2014_14:37:39.109	15.5	16.333333333333332	15.0
16-01-2014_14:37:55.111	15.5	16.333333333333332	15.0
16-01-2014_14:38:27.109	15.5	16.333333333333332	15.0
16-01-2014_14:38:59.109	15.5	16.333333333333332	15.0
