<Acq date>	TB00001K	TB00002K	TB00003K
18-01-2014_22:04:50.796	14.0	16.0	14.0
18-01-2014_22:05:22.796	14.0	16.0	13.666666666666666
18-01-2014_22:05:38.796	14.0	16.0	14.0
18-01-2014_22:05:54.797	14.0	16.0	14.0
18-01-2014_22:06:26.796	14.0	16.0	14.0
18-01-2014_22:06:58.796	14.0	16.0	13.666666666666666
18-01-2014_22:07:30.796	14.0	16.0	13.666666666666666
18-01-2014_22:07:46.796	14.0	16.0	13.666666666666666
18-01-2014_22:08:02.797	14.0	16.0	13.666666666666666
18-01-2014_22:08:34.796	14.0	16.0	13.666666666666666
18-01-2014_22:09:06.796	14.0	16.0	13.666666666666666
18-01-2014_22:09:38.796	14.0	16.0	13.666666666666666
18-01-2014_22:09:54.796	14.0	16.0	13.666666666666666
18-01-2014_22:10:10.797	14.0	16.0	13.666666666666666
18-01-2014_22:10:42.796	14.0	16.0	13.666666666666666
18-01-2014_22:11:14.796	14.0	16.0	13.666666666666666
18-01-2014_22:11:46.796	14.0	16.0	13.666666666666666
18-01-2014_22:12:02.796	14.0	16.0	13.666666666666666
18-01-2014_22:12:18.797	14.0	16.0	13.666666666666666
18-01-2014_22:12:50.796	14.0	16.0	13.666666666666666
18-01-2014_22:13:22.796	14.0	16.0	13.666666666666666
18-01-2014_22:13:54.796	14.0	16.0	13.666666666666666
18-01-2014_22:14:10.796	14.0	16.0	13.666666666666666
18-01-2014_22:14:26.797	14.0	16.0	13.666666666666666
18-01-2014_22:14:58.796	14.0	16.0	13.666666666666666
18-01-2014_22:15:30.796	14.0	16.0	13.666666666666666
18-01-2014_22:16:02.796	14.0	16.0	13.666666666666666
18-01-2014_22:16:18.796	14.0	16.0	13.666666666666666
18-01-2014_22:16:34.797	14.0	16.0	13.666666666666666
18-01-2014_22:17:06.796	14.0	16.0	13.666666666666666
18-01-2014_22:17:38.796	14.0	16.0	13.666666666666666
18-01-2014_22:18:10.796	14.0	15.5	13.666666666666666
18-01-2014_22:18:26.796	14.0	15.5	13.666666666666666
18-01-2014_22:18:42.797	14.0	15.5	13.666666666666666
18-01-2014_22:19:14.796	14.0	15.5	13.666666666666666
18-01-2014_22:19:46.796	14.0	15.5	13.666666666666666
18-01-2014_22:20:18.796	14.0	15.5	13.666666666666666
18-01-2014_22:20:34.796	14.0	15.5	13.666666666666666
18-01-2014_22:20:50.797	14.0	15.5	13.666666666666666
18-01-2014_22:21:22.795	14.0	15.5	13.666666666666666
18-01-2014_22:21:54.795	14.0	15.5	13.666666666666666
18-01-2014_22:22:26.795	14.0	15.5	13.666666666666666
18-01-2014_22:22:42.795	14.0	15.5	13.666666666666666
18-01-2014_22:22:58.797	14.0	15.5	13.666666666666666
18-01-2014_22:23:30.795	14.0	15.5	13.666666666666666
18-01-2014_22:24:02.795	14.0	15.5	13.666666666666666
18-01-2014_22:24:34.795	14.0	15.5	13.666666666666666
18-01-2014_22:24:50.795	14.0	15.5	13.666666666666666
18-01-2014_22:25:06.796	14.0	15.5	13.666666666666666
18-01-2014_22:25:38.795	14.0	15.5	13.666666666666666
18-01-2014_22:26:10.795	14.0	15.5	13.666666666666666
18-01-2014_22:26:42.795	14.0	15.5	13.666666666666666
18-01-2014_22:26:58.795	14.0	15.5	13.666666666666666
18-01-2014_22:27:14.796	14.0	15.5	13.666666666666666
18-01-2014_22:27:46.795	14.0	15.5	13.666666666666666
18-01-2014_22:28:18.795	14.0	15.5	13.666666666666666
18-01-2014_22:28:50.795	14.0	15.5	13.666666666666666
18-01-2014_22:29:06.795	14.0	15.5	13.666666666666666
18-01-2014_22:29:22.796	14.0	15.5	13.666666666666666
18-01-2014_22:29:54.795	14.0	15.5	13.666666666666666
18-01-2014_22:30:26.795	14.0	15.5	13.666666666666666
18-01-2014_22:30:58.795	14.0	16.0	13.666666666666666
18-01-2014_22:31:14.795	14.0	16.0	13.666666666666666
18-01-2014_22:31:30.796	14.0	16.0	13.666666666666666
18-01-2014_22:32:02.795	14.0	16.0	13.666666666666666
18-01-2014_22:32:34.795	14.0	16.0	14.0
18-01-2014_22:33:06.795	14.0	16.0	14.0
18-01-2014_22:33:22.795	14.0	16.0	14.0
18-01-2014_22:33:38.796	14.0	16.0	14.0
18-01-2014_22:34:10.795	14.5	16.0	14.0
18-01-2014_22:34:42.795	14.5	16.0	14.0
18-01-2014_22:35:14.795	14.5	16.0	14.0
18-01-2014_22:35:30.795	14.5	16.0	14.0
18-01-2014_22:35:46.796	14.5	16.0	14.0
18-01-2014_22:36:18.794	14.5	16.0	14.0
18-01-2014_22:36:50.794	14.5	16.0	14.0
18-01-2014_22:37:22.794	14.5	16.0	14.0
18-01-2014_22:37:38.794	14.5	16.0	14.0
18-01-2014_22:37:54.796	14.5	16.0	14.0
18-01-2014_22:38:26.794	14.5	16.0	14.5
18-01-2014_22:38:58.794	14.5	16.333333333333332	14.5
18-01-2014_22:39:30.794	14.5	16.333333333333332	14.5
18-01-2014_22:39:46.794	14.5	16.333333333333332	14.5
18-01-2014_22:40:02.795	14.5	16.333333333333332	14.5
18-01-2014_22:40:34.794	15.0	16.333333333333332	14.5
18-01-2014_22:41:06.794	15.0	16.333333333333332	14.5
18-01-2014_22:41:38.794	15.0	16.333333333333332	14.5
18-01-2014_22:41:54.794	15.0	16.333333333333332	14.5
18-01-2014_22:42:10.799	15.0	16.333333333333332	14.5
18-01-2014_22:42:42.794	15.0	16.333333333333332	14.5
18-01-2014_22:43:14.794	15.0	16.333333333333332	15.0
18-01-2014_22:43:46.794	15.0	16.333333333333332	15.0
18-01-2014_22:44:02.794	15.0	16.333333333333332	15.0
18-01-2014_22:44:18.795	15.0	16.333333333333332	15.0
18-01-2014_22:44:50.794	15.0	16.333333333333332	15.0
18-01-2014_22:45:22.794	15.0	16.333333333333332	15.0
18-01-2014_22:45:54.794	15.5	16.666666666666668	15.0
18-01-2014_22:46:10.794	15.5	16.666666666666668	15.0
18-01-2014_22:46:26.795	15.5	16.666666666666668	15.0
18-01-2014_22:46:58.793	15.5	16.666666666666668	15.0
18-01-2014_22:47:30.793	15.5	16.666666666666668	15.0
18-01-2014_22:48:02.793	15.5	16.666666666666668	15.0
18-01-2014_22:48:18.793	15.5	16.666666666666668	15.5
18-01-2014_22:48:34.795	15.5	16.666666666666668	15.5
18-01-2014_22:49:06.793	15.5	16.666666666666668	15.5
18-01-2014_22:49:38.793	16.0	16.666666666666668	15.5
18-01-2014_22:50:10.793	16.0	16.666666666666668	15.5
18-01-2014_22:50:26.793	16.0	17.0	15.5
18-01-2014_22:50:42.794	16.0	17.0	15.5
18-01-2014_22:51:14.793	16.0	17.0	15.5
18-01-2014_22:51:46.793	16.0	17.0	15.5
18-01-2014_22:52:18.793	16.0	17.0	16.0
18-01-2014_22:52:34.793	16.0	17.0	16.0
18-01-2014_22:52:50.794	16.0	17.0	16.0
18-01-2014_22:53:22.793	16.0	17.0	16.0
18-01-2014_22:53:54.793	16.0	17.0	16.0
18-01-2014_22:54:26.793	16.0	17.0	16.0
18-01-2014_22:54:42.793	16.0	17.0	16.0
18-01-2014_22:54:58.794	16.0	17.0	16.0
18-01-2014_22:55:30.793	16.0	17.0	16.0
18-01-2014_22:56:02.792	16.0	17.0	16.0
18-01-2014_22:56:34.792	16.0	17.0	16.0
18-01-2014_22:56:50.792	16.0	17.0	16.0
18-01-2014_22:57:06.794	16.0	17.0	16.0
18-01-2014_22:57:38.792	16.0	17.0	16.0
18-01-2014_22:58:10.792	16.0	17.0	16.0
18-01-2014_22:58:42.792	16.0	17.0	16.0
18-01-2014_22:58:58.792	16.0	17.0	16.0
18-01-2014_22:59:14.793	16.0	17.0	16.0
18-01-2014_22:59:46.792	16.0	17.0	16.0
18-01-2014_23:00:18.793	16.0	17.0	16.0
18-01-2014_23:00:50.792	16.0	17.0	16.0
18-01-2014_23:01:06.792	16.0	17.0	16.0
18-01-2014_23:01:22.793	16.0	17.0	16.0
18-01-2014_23:01:54.792	16.0	17.0	16.0
18-01-2014_23:02:26.792	16.0	17.0	16.0
18-01-2014_23:02:58.791	16.0	17.0	16.0
18-01-2014_23:03:14.791	16.0	17.0	16.0
18-01-2014_23:03:30.793	16.0	17.0	16.0
18-01-2014_23:04:02.791	16.0	17.0	16.0
18-01-2014_23:04:34.791	16.0	17.0	16.0
18-01-2014_23:05:06.791	16.0	17.0	16.0
18-01-2014_23:05:22.791	16.0	17.0	16.0
18-01-2014_23:05:38.792	16.0	17.0	16.0
18-01-2014_23:06:10.791	16.0	17.0	16.0
18-01-2014_23:06:42.791	16.0	17.0	16.0
18-01-2014_23:07:14.791	16.0	17.0	16.0
18-01-2014_23:07:30.791	16.0	17.0	16.0
18-01-2014_23:07:46.792	16.0	17.0	16.0
18-01-2014_23:08:18.791	16.0	17.0	16.0
18-01-2014_23:08:50.791	16.0	17.0	15.5
18-01-2014_23:09:22.790	16.0	16.666666666666668	15.5
18-01-2014_23:09:38.790	16.0	16.666666666666668	15.5
18-01-2014_23:09:54.792	16.0	16.666666666666668	15.5
18-01-2014_23:10:26.790	16.0	16.666666666666668	15.5
18-01-2014_23:10:58.790	16.0	16.666666666666668	15.5
18-01-2014_23:11:30.791	16.0	16.666666666666668	15.5
18-01-2014_23:11:46.790	16.0	16.666666666666668	15.5
18-01-2014_23:12:02.791	16.0	16.666666666666668	15.5
18-01-2014_23:12:34.790	16.0	16.666666666666668	15.5
18-01-2014_23:13:06.790	16.0	16.666666666666668	15.5
18-01-2014_23:13:38.790	16.0	16.666666666666668	15.5
18-01-2014_23:13:54.790	16.0	16.666666666666668	15.5
18-01-2014_23:14:10.791	16.0	16.666666666666668	15.5
18-01-2014_23:14:42.790	16.0	16.666666666666668	15.5
18-01-2014_23:15:14.790	16.0	16.666666666666668	15.5
18-01-2014_23:15:46.789	16.0	16.666666666666668	15.5
18-01-2014_23:16:02.789	16.0	16.666666666666668	15.5
18-01-2014_23:16:18.791	16.0	16.666666666666668	15.5
18-01-2014_23:16:50.789	16.0	16.666666666666668	15.5
18-01-2014_23:17:22.789	16.0	16.666666666666668	15.5
18-01-2014_23:17:54.789	16.0	16.666666666666668	15.5
18-01-2014_23:18:10.789	16.0	16.666666666666668	15.5
18-01-2014_23:18:26.790	16.0	16.666666666666668	15.5
18-01-2014_23:18:58.789	16.0	16.666666666666668	15.5
18-01-2014_23:19:30.789	16.0	16.666666666666668	15.5
18-01-2014_23:20:02.789	16.0	16.666666666666668	15.5
18-01-2014_23:20:18.790	16.0	16.666666666666668	15.5
18-01-2014_23:20:34.790	16.0	16.666666666666668	15.5
18-01-2014_23:21:06.789	16.0	16.666666666666668	15.5
18-01-2014_23:21:38.789	16.0	16.666666666666668	15.5
18-01-2014_23:22:10.792	16.0	16.666666666666668	15.5
18-01-2014_23:22:26.788	16.0	16.666666666666668	15.5
18-01-2014_23:22:42.790	16.0	16.666666666666668	15.5
18-01-2014_23:23:14.788	16.0	16.666666666666668	15.5
18-01-2014_23:23:46.788	16.0	16.666666666666668	15.5
18-01-2014_23:24:18.788	16.0	16.666666666666668	15.5
18-01-2014_23:24:34.789	16.0	16.666666666666668	15.5
18-01-2014_23:24:50.789	16.0	16.666666666666668	15.5
18-01-2014_23:25:22.788	16.0	16.666666666666668	15.5
18-01-2014_23:25:54.788	16.0	16.666666666666668	15.5
18-01-2014_23:26:26.788	16.0	16.666666666666668	15.5
18-01-2014_23:26:42.788	16.0	16.666666666666668	15.5
18-01-2014_23:26:58.789	16.0	16.666666666666668	15.5
18-01-2014_23:27:30.788	16.0	16.666666666666668	15.5
18-01-2014_23:28:02.787	16.0	16.666666666666668	15.5
18-01-2014_23:28:34.787	16.0	16.666666666666668	15.5
18-01-2014_23:28:50.787	16.0	16.666666666666668	15.5
18-01-2014_23:29:06.789	16.0	16.666666666666668	15.5
18-01-2014_23:29:38.787	16.0	16.666666666666668	15.5
18-01-2014_23:30:10.787	15.5	16.666666666666668	15.5
18-01-2014_23:30:42.787	16.0	16.666666666666668	15.5
18-01-2014_23:30:58.787	15.5	16.666666666666668	15.5
18-01-2014_23:31:14.788	16.0	16.666666666666668	15.5
18-01-2014_23:31:46.787	15.5	16.666666666666668	15.5
18-01-2014_23:32:18.787	15.5	16.666666666666668	15.5
18-01-2014_23:32:50.787	15.5	16.666666666666668	15.5
18-01-2014_23:33:06.787	15.5	16.666666666666668	15.5
18-01-2014_23:33:22.788	15.5	16.666666666666668	15.5
18-01-2014_23:33:54.787	15.5	16.666666666666668	15.5
18-01-2014_23:34:26.786	15.5	16.666666666666668	15.5
18-01-2014_23:34:58.786	15.5	16.666666666666668	15.5
18-01-2014_23:35:14.786	15.5	16.666666666666668	15.5
18-01-2014_23:35:30.788	15.5	16.666666666666668	15.5
18-01-2014_23:36:02.786	15.5	16.666666666666668	15.5
18-01-2014_23:36:34.786	15.5	16.666666666666668	15.5
18-01-2014_23:37:06.786	15.5	16.666666666666668	15.5
18-01-2014_23:37:22.786	15.5	16.666666666666668	15.5
18-01-2014_23:37:38.788	15.5	16.666666666666668	15.5
18-01-2014_23:38:10.786	15.5	16.666666666666668	15.5
18-01-2014_23:38:42.786	15.5	16.666666666666668	15.5
18-01-2014_23:39:14.786	15.5	16.666666666666668	15.5
18-01-2014_23:39:30.786	15.5	16.666666666666668	15.5
18-01-2014_23:39:46.787	15.5	16.666666666666668	15.5
18-01-2014_23:40:18.786	15.5	16.666666666666668	15.5
18-01-2014_23:40:50.785	15.5	16.666666666666668	15.5
18-01-2014_23:41:22.785	15.5	16.666666666666668	15.5
18-01-2014_23:41:38.785	15.5	16.666666666666668	15.5
18-01-2014_23:41:54.787	15.5	16.666666666666668	15.5
18-01-2014_23:42:26.785	15.5	16.666666666666668	15.5
18-01-2014_23:42:58.785	15.5	16.666666666666668	15.5
18-01-2014_23:43:30.785	15.5	16.666666666666668	15.5
18-01-2014_23:43:46.785	15.5	16.666666666666668	15.5
18-01-2014_23:44:02.786	15.5	16.666666666666668	15.5
18-01-2014_23:44:34.785	15.5	16.333333333333332	15.5
18-01-2014_23:45:06.785	15.5	16.666666666666668	15.5
18-01-2014_23:45:38.785	15.5	16.666666666666668	15.5
18-01-2014_23:45:54.785	15.5	16.666666666666668	15.5
18-01-2014_23:46:10.786	15.5	16.333333333333332	15.5
18-01-2014_23:46:42.784	15.5	16.333333333333332	15.5
18-01-2014_23:47:14.784	15.5	16.333333333333332	15.5
18-01-2014_23:47:46.784	15.5	16.333333333333332	15.5
18-01-2014_23:48:02.784	15.5	16.333333333333332	15.5
18-01-2014_23:48:18.786	15.5	16.333333333333332	15.5
18-01-2014_23:48:50.784	15.5	16.333333333333332	15.5
18-01-2014_23:49:22.784	15.5	16.333333333333332	15.5
18-01-2014_23:49:54.784	15.5	16.333333333333332	15.0
18-01-2014_23:50:10.784	15.5	16.333333333333332	15.0
18-01-2014_23:50:26.785	15.5	16.333333333333332	15.0
18-01-2014_23:50:58.784	15.5	16.333333333333332	15.0
18-01-2014_23:51:30.784	15.5	16.333333333333332	15.5
18-01-2014_23:52:02.784	15.5	16.333333333333332	15.0
18-01-2014_23:52:18.784	15.5	16.333333333333332	15.0
18-01-2014_23:52:34.785	15.5	16.333333333333332	15.0
18-01-2014_23:53:06.784	15.5	16.333333333333332	15.0
18-01-2014_23:53:38.783	15.5	16.333333333333332	15.0
18-01-2014_23:54:10.783	15.5	16.333333333333332	15.0
18-01-2014_23:54:26.783	15.5	16.333333333333332	15.0
18-01-2014_23:54:42.785	15.5	16.333333333333332	15.0
18-01-2014_23:55:14.783	15.5	16.333333333333332	15.0
18-01-2014_23:55:46.783	15.5	16.333333333333332	15.0
18-01-2014_23:56:18.783	15.5	16.333333333333332	15.0
18-01-2014_23:56:34.783	15.5	16.333333333333332	15.0
18-01-2014_23:56:50.784	15.5	16.333333333333332	15.0
18-01-2014_23:57:22.783	15.5	16.333333333333332	15.0
18-01-2014_23:57:54.783	15.5	16.333333333333332	15.0
18-01-2014_23:58:26.783	15.5	16.333333333333332	15.0
18-01-2014_23:58:42.783	15.5	16.333333333333332	15.0
18-01-2014_23:58:58.784	15.5	16.333333333333332	15.0
18-01-2014_23:59:30.783	15.5	16.333333333333332	15.0
19-01-2014_00:00:02.783	15.5	16.333333333333332	15.0
19-01-2014_00:00:34.782	15.5	16.333333333333332	15.0
19-01-2014_00:00:50.783	15.5	16.333333333333332	15.0
19-01-2014_00:01:06.784	15.5	16.333333333333332	15.0
19-01-2014_00:01:38.782	15.5	16.333333333333332	15.0
19-01-2014_00:02:10.786	15.5	16.333333333333332	15.0
19-01-2014_00:02:42.782	15.5	16.333333333333332	15.0
19-01-2014_00:02:58.782	15.5	16.333333333333332	15.0
19-01-2014_00:03:14.783	15.5	16.333333333333332	15.0
19-01-2014_00:03:46.782	15.5	16.333333333333332	15.0
19-01-2014_00:04:18.782	15.5	16.333333333333332	15.0
19-01-2014_00:04:50.782	15.5	16.333333333333332	15.0
19-01-2014_00:05:06.782	15.5	16.333333333333332	15.0
19-01-2014_00:05:22.783	15.5	16.333333333333332	15.0
19-01-2014_00:05:54.782	15.5	16.333333333333332	15.0
19-01-2014_00:06:26.782	15.5	16.333333333333332	15.0
19-01-2014_00:06:58.781	15.5	16.333333333333332	15.0
19-01-2014_00:07:14.781	15.5	16.333333333333332	15.0
19-01-2014_00:07:30.783	15.5	16.333333333333332	15.0
19-01-2014_00:08:02.781	15.5	16.333333333333332	15.0
19-01-2014_00:08:34.781	15.5	16.333333333333332	15.0
19-01-2014_00:09:06.781	15.5	16.333333333333332	15.0
19-01-2014_00:09:22.781	15.5	16.333333333333332	15.0
19-01-2014_00:09:38.782	15.5	16.333333333333332	15.0
19-01-2014_00:10:10.781	15.5	16.333333333333332	15.0
19-01-2014_00:10:42.781	15.5	16.333333333333332	15.0
19-01-2014_00:11:14.781	15.5	16.333333333333332	15.0
19-01-2014_00:11:30.781	15.5	16.333333333333332	15.0
19-01-2014_00:11:46.782	15.5	16.333333333333332	15.0
19-01-2014_00:12:18.781	15.5	16.333333333333332	15.0
19-01-2014_00:12:50.781	15.5	16.333333333333332	15.0
19-01-2014_00:13:22.781	15.5	16.333333333333332	15.0
19-01-2014_00:13:38.781	15.5	16.333333333333332	15.0
19-01-2014_00:13:54.782	15.5	16.333333333333332	15.0
19-01-2014_00:14:26.780	15.5	16.333333333333332	15.0
19-01-2014_00:14:58.780	15.5	16.333333333333332	15.0
19-01-2014_00:15:30.780	15.5	16.333333333333332	15.0
19-01-2014_00:15:46.780	15.5	16.333333333333332	15.0
19-01-2014_00:16:02.781	15.5	16.333333333333332	15.0
19-01-2014_00:16:34.780	15.5	16.333333333333332	15.0
19-01-2014_00:17:06.780	15.5	16.333333333333332	15.0
19-01-2014_00:17:38.780	15.5	16.333333333333332	15.0
19-01-2014_00:17:54.780	15.5	16.333333333333332	15.0
19-01-2014_00:18:10.781	15.5	16.333333333333332	15.0
19-01-2014_00:18:42.780	15.5	16.333333333333332	15.0
19-01-2014_00:19:14.780	15.5	16.333333333333332	15.0
19-01-2014_00:19:46.780	15.5	16.333333333333332	15.0
19-01-2014_00:20:02.780	15.5	16.333333333333332	15.0
19-01-2014_00:20:18.782	15.5	16.333333333333332	15.0
19-01-2014_00:20:50.780	15.5	16.333333333333332	15.0
19-01-2014_00:21:22.779	15.5	16.333333333333332	15.0
19-01-2014_00:21:54.779	15.5	16.333333333333332	15.0
19-01-2014_00:22:10.783	15.5	16.333333333333332	15.0
19-01-2014_00:22:26.781	15.5	16.333333333333332	15.0
19-01-2014_00:22:58.779	15.5	16.333333333333332	15.0
19-01-2014_00:23:30.779	15.5	16.333333333333332	15.0
19-01-2014_00:24:02.779	15.5	16.333333333333332	15.0
19-01-2014_00:24:18.779	15.5	16.333333333333332	15.0
19-01-2014_00:24:34.780	15.5	16.333333333333332	15.0
19-01-2014_00:25:06.779	15.5	16.333333333333332	15.0
19-01-2014_00:25:38.779	15.5	16.333333333333332	15.0
19-01-2014_00:26:10.779	15.5	16.333333333333332	15.0
19-01-2014_00:26:26.779	15.5	16.333333333333332	15.0
19-01-2014_00:26:42.780	15.5	16.333333333333332	15.0
19-01-2014_00:27:14.779	15.5	16.333333333333332	15.0
19-01-2014_00:27:46.779	15.5	16.333333333333332	15.0
19-01-2014_00:28:18.778	15.5	16.333333333333332	15.0
19-01-2014_00:28:34.778	15.5	16.333333333333332	15.0
19-01-2014_00:28:50.780	15.5	16.333333333333332	15.0
19-01-2014_00:29:22.778	15.5	16.333333333333332	15.0
19-01-2014_00:29:54.779	15.5	16.333333333333332	15.0
19-01-2014_00:30:26.778	15.5	16.333333333333332	15.0
19-01-2014_00:30:42.778	15.5	16.333333333333332	15.0
19-01-2014_00:30:58.779	15.5	16.333333333333332	15.0
19-01-2014_00:31:30.778	15.5	16.333333333333332	15.0
19-01-2014_00:32:02.778	15.5	16.333333333333332	15.0
19-01-2014_00:32:34.778	15.5	16.333333333333332	15.0
19-01-2014_00:32:50.778	15.5	16.333333333333332	15.0
19-01-2014_00:33:06.779	15.5	16.333333333333332	15.0
19-01-2014_00:33:38.778	15.5	16.333333333333332	15.0
19-01-2014_00:34:10.778	15.5	16.333333333333332	15.0
19-01-2014_00:34:42.778	15.5	16.333333333333332	15.0
19-01-2014_00:34:58.778	15.5	16.333333333333332	15.0
19-01-2014_00:35:14.779	15.5	16.333333333333332	15.0
19-01-2014_00:35:46.777	15.5	16.333333333333332	15.0
19-01-2014_00:36:18.777	15.5	16.333333333333332	15.0
19-01-2014_00:36:50.777	15.5	16.333333333333332	15.0
19-01-2014_00:37:06.777	15.5	16.333333333333332	15.0
19-01-2014_00:37:22.779	15.5	16.333333333333332	15.0
19-01-2014_00:37:54.777	15.5	16.333333333333332	15.0
19-01-2014_00:38:26.777	15.5	16.666666666666668	15.0
19-01-2014_00:38:58.777	15.5	16.666666666666668	15.0
19-01-2014_00:39:14.777	15.5	16.333333333333332	15.0
19-01-2014_00:39:30.778	15.5	16.333333333333332	15.0
19-01-2014_00:40:02.777	15.5	16.333333333333332	15.0
19-01-2014_00:40:34.777	15.5	16.333333333333332	15.0
19-01-2014_00:41:06.777	15.5	16.666666666666668	15.0
19-01-2014_00:41:22.777	15.5	16.666666666666668	15.0
19-01-2014_00:41:38.778	15.5	16.333333333333332	15.0
19-01-2014_00:42:10.781	15.5	16.666666666666668	15.0
19-01-2014_00:42:42.777	15.5	16.333333333333332	15.0
19-01-2014_00:43:14.776	15.5	16.333333333333332	15.0
19-01-2014_00:43:30.777	15.5	16.333333333333332	15.0
19-01-2014_00:43:46.778	15.5	16.333333333333332	15.0
19-01-2014_00:44:18.776	15.5	16.333333333333332	15.0
19-01-2014_00:44:50.776	15.5	16.333333333333332	15.0
19-01-2014_00:45:22.776	15.5	16.666666666666668	15.0
19-01-2014_00:45:38.776	15.5	16.666666666666668	15.0
19-01-2014_00:45:54.777	15.5	16.333333333333332	15.0
19-01-2014_00:46:26.776	15.5	16.666666666666668	15.0
19-01-2014_00:46:58.776	15.5	16.333333333333332	15.0
19-01-2014_00:47:30.776	15.5	16.333333333333332	15.0
19-01-2014_00:47:46.776	15.5	16.333333333333332	15.0
19-01-2014_00:48:02.777	15.5	16.666666666666668	15.0
19-01-2014_00:48:34.776	15.5	16.666666666666668	15.0
19-01-2014_00:49:06.776	15.5	16.666666666666668	15.0
19-01-2014_00:49:38.776	15.5	16.666666666666668	15.0
19-01-2014_00:49:54.776	15.5	16.666666666666668	15.0
19-01-2014_00:50:10.777	15.5	16.666666666666668	15.0
19-01-2014_00:50:42.776	15.5	16.666666666666668	15.0
19-01-2014_00:51:14.775	15.5	16.333333333333332	15.0
19-01-2014_00:51:46.775	15.5	16.666666666666668	15.0
19-01-2014_00:52:02.775	15.5	16.333333333333332	15.0
19-01-2014_00:52:18.777	15.5	16.666666666666668	15.0
19-01-2014_00:52:50.775	15.5	16.666666666666668	15.0
19-01-2014_00:53:22.775	15.5	16.666666666666668	15.0
19-01-2014_00:53:54.775	15.5	16.666666666666668	15.0
19-01-2014_00:54:10.775	15.5	16.666666666666668	15.0
19-01-2014_00:54:26.776	15.5	16.666666666666668	15.0
19-01-2014_00:54:58.775	15.5	16.666666666666668	15.0
19-01-2014_00:55:30.775	15.5	16.666666666666668	15.0
19-01-2014_00:56:02.775	15.5	16.666666666666668	15.0
19-01-2014_00:56:18.775	15.5	16.333333333333332	15.0
19-01-2014_00:56:34.776	15.5	16.666666666666668	15.0
19-01-2014_00:57:06.775	15.5	16.666666666666668	15.0
19-01-2014_00:57:38.775	15.5	16.666666666666668	15.0
19-01-2014_00:58:10.775	15.5	16.666666666666668	15.0
19-01-2014_00:58:26.774	15.5	16.666666666666668	15.0
19-01-2014_00:58:42.776	15.5	16.666666666666668	15.0
19-01-2014_00:59:14.774	15.5	16.666666666666668	15.0
19-01-2014_00:59:46.774	15.5	16.666666666666668	15.0
19-01-2014_01:00:18.775	15.5	16.666666666666668	15.0
19-01-2014_01:00:34.774	15.5	16.666666666666668	15.0
19-01-2014_01:00:50.776	15.0	16.666666666666668	15.0
19-01-2014_01:01:22.774	15.5	16.666666666666668	15.0
19-01-2014_01:01:54.774	15.5	16.666666666666668	15.0
19-01-2014_01:02:26.774	15.0	16.666666666666668	15.0
19-01-2014_01:02:42.774	15.0	16.666666666666668	15.0
19-01-2014_01:02:58.775	15.0	16.666666666666668	15.0
19-01-2014_01:03:30.774	15.0	16.333333333333332	15.0
19-01-2014_01:04:02.774	15.0	16.666666666666668	15.0
19-01-2014_01:04:34.774	15.0	16.666666666666668	15.0
19-01-2014_01:04:50.774	15.0	16.666666666666668	15.0
19-01-2014_01:05:06.775	15.0	16.666666666666668	15.0
19-01-2014_01:05:38.774	15.0	16.666666666666668	15.0
19-01-2014_01:06:10.774	15.0	16.666666666666668	15.0
19-01-2014_01:06:42.774	15.0	16.666666666666668	15.0
19-01-2014_01:06:58.774	15.0	16.333333333333332	15.0
19-01-2014_01:07:14.775	15.0	16.333333333333332	15.0
19-01-2014_01:07:46.773	15.0	16.666666666666668	15.0
19-01-2014_01:08:18.773	15.0	16.666666666666668	15.0
19-01-2014_01:08:50.773	15.0	16.333333333333332	15.0
19-01-2014_01:09:06.774	15.0	16.333333333333332	15.0
19-01-2014_01:09:22.775	15.0	16.333333333333332	15.0
19-01-2014_01:09:54.773	15.0	16.333333333333332	15.0
19-01-2014_01:10:26.773	15.0	16.333333333333332	15.0
19-01-2014_01:10:58.773	15.0	16.333333333333332	15.0
19-01-2014_01:11:14.773	15.0	16.333333333333332	15.0
19-01-2014_01:11:30.774	15.0	16.333333333333332	15.0
19-01-2014_01:12:02.773	15.0	16.333333333333332	15.0
19-01-2014_01:12:34.773	15.0	16.333333333333332	15.0
19-01-2014_01:13:06.773	15.0	16.333333333333332	15.0
19-01-2014_01:13:22.773	15.0	16.666666666666668	15.0
19-01-2014_01:13:38.774	15.0	16.333333333333332	15.0
19-01-2014_01:14:10.773	15.0	16.333333333333332	15.0
19-01-2014_01:14:42.773	15.0	16.333333333333332	15.0
19-01-2014_01:15:14.773	15.0	16.333333333333332	15.0
19-01-2014_01:15:30.773	15.0	16.333333333333332	15.0
19-01-2014_01:15:46.774	15.0	16.333333333333332	15.0
19-01-2014_01:16:18.773	15.0	16.333333333333332	15.0
19-01-2014_01:16:50.773	15.0	16.333333333333332	15.0
19-01-2014_01:17:22.772	15.0	16.333333333333332	15.0
19-01-2014_01:17:38.773	15.0	16.333333333333332	15.0
19-01-2014_01:17:54.774	15.0	16.333333333333332	15.0
19-01-2014_01:18:26.773	15.0	16.333333333333332	15.0
19-01-2014_01:18:58.772	15.0	16.333333333333332	15.0
19-01-2014_01:19:30.772	15.0	16.333333333333332	15.0
19-01-2014_01:19:46.772	15.0	16.333333333333332	15.0
